user id,product id,Interaction type,Time stamp,date,year,month,day_of_week,hour,Customer ID,Age,Gender,Item Purchased,Category_x,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,customer_segment,age_group,Uniqe Id,Product Name,Category_y,Selling Price,price_segment,category_simple
1588.0,4d62e01a2d96257613b3f4064f38a938,purchase,2023-01-04 10:00:00,2023-01-04,2023,1,Wednesday,10,1588,41,Male,Socks,Clothing,99,Alabama,M,Beige,Summer,3.5,No,Free Shipping,Yes,Yes,33,Credit Card,Fortnightly,VIP,35-50,4d62e01a2d96257613b3f4064f38a938,"Bee Paper Bleedproof Marker Pack, 11-Inch by 14-Inch, 50 Sheets per Pack","Arts, Crafts & Sewing | Crafting | Paper & Paper Crafts | Paper | Construction Paper",20.95,Premium,Other
1589.0,a126980fd7c0e40b0fff483ff03484d6,purchase,2023-01-05 10:00:00,2023-01-05,2023,1,Thursday,10,1589,48,Male,Belt,Accessories,24,Vermont,L,Cyan,Winter,3.2,No,Next Day Air,Yes,Yes,3,Venmo,Monthly,Low,35-50,a126980fd7c0e40b0fff483ff03484d6,Bloco Toys Ogre & Monsters | STEM Toy | DIY Building Construction Set (280 Pieces),Toys & Games | Building Toys | Building Sets,26.39,Premium,Toys
1590.0,2aad833645fee18448395adebb3c14f9,view,2023-01-06 10:00:00,2023-01-06,2023,1,Friday,10,1590,42,Male,Sneakers,Footwear,72,Ohio,M,Silver,Summer,2.7,No,Store Pickup,Yes,Yes,48,Cash,Weekly,High,35-50,2aad833645fee18448395adebb3c14f9,Babalu Kids Umbrella - Childrens 18 Inch Rainy Day Umbrella - Dinosaurs,"Clothing, Shoes & Jewelry | Luggage & Travel Gear | Umbrellas | Stick Umbrellas",14.61,Economy,Clothing
1591.0,603f8a3d499b653009ec551cc8f4fb25,like,2023-01-07 10:00:00,2023-01-07,2023,1,Saturday,10,1591,54,Male,Jeans,Clothing,80,Wisconsin,S,Pink,Winter,3.0,No,Free Shipping,Yes,Yes,8,PayPal,Annually,High,50-65,,,,,,
1592.0,0cfb415119a251717a0cfd74f53f88c0,view,2023-01-08 10:00:00,2023-01-08,2023,1,Sunday,10,1592,18,Male,Skirt,Clothing,100,South Dakota,L,Gold,Winter,2.9,No,Next Day Air,Yes,Yes,24,PayPal,Annually,VIP,<18,0cfb415119a251717a0cfd74f53f88c0,Mega Construx Call of Duty General Davis,Toys & Games | Toy Figures & Playsets | Action Figures,5.99,Budget,Toys
1593.0,1009cb14efb9c7a7ca9183b47b2665df,like,2023-01-09 10:00:00,2023-01-09,2023,1,Monday,10,1593,56,Male,Shoes,Footwear,83,Iowa,M,Cyan,Summer,3.3,No,Free Shipping,Yes,Yes,10,Bank Transfer,Every 3 Months,VIP,50-65,1009cb14efb9c7a7ca9183b47b2665df,"Rubie's DC Superhero Girl's Harley Quinn Costume, Medium","Clothing, Shoes & Jewelry | Costumes & Accessories | Kids & Baby | Girls | Costumes",22.06,Premium,Clothing
1594.0,d3903588e79df0fdab5bccf87cfd7b68,like,2023-01-10 10:00:00,2023-01-10,2023,1,Tuesday,10,1594,61,Male,Dress,Clothing,95,Maryland,M,Black,Spring,4.9,No,2-Day Shipping,Yes,Yes,25,Bank Transfer,Monthly,VIP,50-65,d3903588e79df0fdab5bccf87cfd7b68,Slither.io™ Birthday Candle,Home & Kitchen | Home Décor | Candles & Holders | Candles | Specialty Candles | Birthday Candles,6.35,Budget,Home
1595.0,9e96161407a562d034b66276fe47feb9,purchase,2023-01-11 10:00:00,2023-01-11,2023,1,Wednesday,10,1595,40,Male,Handbag,Accessories,41,Colorado,XL,Charcoal,Summer,3.7,No,Store Pickup,Yes,Yes,3,Cash,Fortnightly,Medium,35-50,9e96161407a562d034b66276fe47feb9,Mega Bloks Thomas & Friends Blue Mountain Team-Up Building Kit,Toys & Games | Building Toys | Building Sets,19.87,Premium,Toys
1596.0,b0ddc84af55bbe6efe1c86ac9d64a7dd,view,2023-01-12 10:00:00,2023-01-12,2023,1,Thursday,10,1596,34,Male,Backpack,Accessories,35,Wisconsin,S,Magenta,Spring,3.5,No,Standard,Yes,Yes,45,Debit Card,Fortnightly,Low,25-35,b0ddc84af55bbe6efe1c86ac9d64a7dd,Eaglemoss The Walking Dead Collector's Models: The Governor Figurine,"Toys & Games | Collectible Toys | Statues, Bobbleheads & Busts | Statues",10.48,Economy,Toys
1597.0,d45eff7efd6d126926df439a11be26bc,like,2023-01-13 10:00:00,2023-01-13,2023,1,Friday,10,1597,42,Male,Jewelry,Accessories,30,Mississippi,S,Pink,Fall,4.7,No,Store Pickup,Yes,Yes,15,Debit Card,Monthly,Low,35-50,d45eff7efd6d126926df439a11be26bc,Zing Klikbot Studio Pack - Klonk - Orange,Toys & Games | Toy Figures & Playsets | Action Figures,14.99,Economy,Toys
1598.0,166849169b5c09b8d9b32a1e6ddaa1af,purchase,2023-01-14 10:00:00,2023-01-14,2023,1,Saturday,10,1598,43,Male,Hat,Accessories,21,Mississippi,XL,Maroon,Winter,2.6,No,Store Pickup,Yes,Yes,34,Bank Transfer,Quarterly,Low,35-50,166849169b5c09b8d9b32a1e6ddaa1af,Bezier Games Palace of Mad King Ludwig,Toys & Games | Games & Accessories | Board Games,39.97,Luxury,Toys
1599.0,b4fb31f451892f8d55dcd9cca24295e1,purchase,2023-01-15 10:00:00,2023-01-15,2023,1,Sunday,10,1599,47,Male,Jewelry,Accessories,85,California,M,Teal,Fall,4.1,No,Express,Yes,Yes,21,Venmo,Bi-Weekly,VIP,35-50,b4fb31f451892f8d55dcd9cca24295e1,Toomies Shake and Sort Toy Cupcakes,Toys & Games | Baby & Toddler Toys,8.99,Budget,Toys
1600.0,98605b1dc419b050fe25e463bc0f4e53,view,2023-01-16 10:00:00,2023-01-16,2023,1,Monday,10,1600,48,Male,Shirt,Clothing,54,Delaware,M,Orange,Winter,2.8,No,2-Day Shipping,Yes,Yes,22,Debit Card,Bi-Weekly,Medium,35-50,98605b1dc419b050fe25e463bc0f4e53,Kids on Bikes Roleplaying Game Core Rule Book,Toys & Games | Games & Accessories | Board Games,17.82,Premium,Toys
1601.0,8a8338081f5e267402c5eb36f07d5bab,like,2023-01-17 10:00:00,2023-01-17,2023,1,Tuesday,10,1601,20,Male,Boots,Footwear,26,Montana,S,Yellow,Spring,4.7,No,Next Day Air,Yes,Yes,24,PayPal,Weekly,Low,18-25,8a8338081f5e267402c5eb36f07d5bab,Licenses Products Sublime Drunk Clown Sticker,Toys & Games | Arts & Crafts | Stickers,4.59,Budget,Toys
1602.0,0f734b1a99dd1410e1d89ce86d5d056d,view,2023-01-18 10:00:00,2023-01-18,2023,1,Wednesday,10,1602,65,Male,Shirt,Clothing,59,Indiana,XL,Red,Spring,2.9,No,Store Pickup,Yes,Yes,33,Credit Card,Monthly,Medium,50-65,0f734b1a99dd1410e1d89ce86d5d056d,Cardinal Double 91 Color Dot Dominoes in Collectors Tin (Styles May Vary),Toys & Games | Games & Accessories | Tile Games,9.59,Budget,Toys
1603.0,41434099b63a1928f794ed5d3f538ea5,like,2023-01-19 10:00:00,2023-01-19,2023,1,Thursday,10,1603,54,Male,Sunglasses,Accessories,48,West Virginia,S,Charcoal,Winter,2.8,No,Free Shipping,Yes,Yes,13,Venmo,Fortnightly,Medium,50-65,41434099b63a1928f794ed5d3f538ea5,WikkiStix Animal Activity Pak,"Arts, Crafts & Sewing | Crafting | Craft Supplies",7.97,Budget,Other
1604.0,45eb87a1b19f224d2d6bd3bf21c2efbb,like,2023-01-20 10:00:00,2023-01-20,2023,1,Friday,10,1604,23,Male,Shorts,Clothing,98,Iowa,L,Black,Summer,4.3,No,Next Day Air,Yes,Yes,17,Debit Card,Bi-Weekly,VIP,18-25,45eb87a1b19f224d2d6bd3bf21c2efbb,Paw Patrol Step Stool Toy,Home & Kitchen | Furniture | Kids' Furniture | Step Stools,15.42,Economy,Home
1605.0,6ef7a022635ecf54f51728e24de9101a,purchase,2023-01-21 10:00:00,2023-01-21,2023,1,Saturday,10,1605,18,Male,Sweater,Clothing,92,Maine,M,White,Summer,4.8,No,2-Day Shipping,Yes,Yes,25,Credit Card,Every 3 Months,VIP,<18,6ef7a022635ecf54f51728e24de9101a,Educational Insights GeoSafari Rockin' Reactions Chemistry Set,Toys & Games | Learning & Education | Science Kits & Toys,17.49,Premium,Toys
1606.0,3597c8114248f290d828f8fd9dd80fe2,view,2023-01-22 10:00:00,2023-01-22,2023,1,Sunday,10,1606,70,Male,Belt,Accessories,46,Connecticut,M,Lavender,Winter,3.4,No,Next Day Air,Yes,Yes,15,Credit Card,Bi-Weekly,Medium,65+,3597c8114248f290d828f8fd9dd80fe2,In the Breeze Silver Mylar Pinwheel - Sparkly Silver Spinners - Good Animal & Bird Deterrant - 8 Piece Bags,Toys & Games | Sports & Outdoor Play | Kites & Wind Spinners | Wind Spinners,21.01,Premium,Sports
1607.0,761f082ef23074bb932fe1f225f23f01,like,2023-01-23 10:00:00,2023-01-23,2023,1,Monday,10,1607,55,Male,T-shirt,Clothing,21,Kansas,S,White,Spring,4.3,No,Standard,Yes,Yes,4,PayPal,Fortnightly,Low,50-65,761f082ef23074bb932fe1f225f23f01,Papo Quetzalcoaltus,,27.24,Premium,Other
1608.0,bcf9f4fd7b0394da78f0f298f9cab88f,purchase,2023-01-24 10:00:00,2023-01-24,2023,1,Tuesday,10,1608,49,Male,Shorts,Clothing,72,Vermont,S,Gray,Fall,2.7,No,Free Shipping,Yes,Yes,43,Debit Card,Quarterly,High,35-50,bcf9f4fd7b0394da78f0f298f9cab88f,Matchbox Jurassic World Portable Playset Harbor Rescue Playset,Toys & Games | Play Vehicles | Vehicle Playsets,20.99,Premium,Toys
1609.0,739ab455a0837d128d763f133cd45bce,purchase,2023-10-10 08:00:00,2023-10-10,2023,10,Tuesday,8,1609,26,Male,Sandals,Footwear,58,Nebraska,XL,Cyan,Fall,4.6,No,Next Day Air,Yes,Yes,12,Bank Transfer,Bi-Weekly,Medium,25-35,739ab455a0837d128d763f133cd45bce,Funko Pop! Animation: Scooby Doo- Shaggy with Sandwich,,6.5,Budget,Other
1610.0,e89d33e895fa3ee791a1a0558bb8abed,view,2023-10-11 08:00:00,2023-10-11,2023,10,Wednesday,8,1610,33,Male,Shirt,Clothing,93,Nevada,S,Brown,Fall,4.1,No,Standard,Yes,Yes,3,Venmo,Monthly,VIP,25-35,e89d33e895fa3ee791a1a0558bb8abed,"Axial Wraith 1.9 1/10 Scale Electric 4WD RTR RC Rock Crawler with 2.4GHz Tx/Rx System, Black",Toys & Games | Hobbies | Remote & App Controlled Vehicles & Parts | Remote & App Controlled Vehicles,373.48,Luxury,Toys
1611.0,1ab96661ce13387aea46114b298dc2da,like,2023-10-12 08:00:00,2023-10-12,2023,10,Thursday,8,1611,20,Male,Socks,Clothing,31,Tennessee,L,Purple,Spring,3.4,No,2-Day Shipping,Yes,Yes,1,PayPal,Annually,Low,18-25,1ab96661ce13387aea46114b298dc2da,"Bachmann Industries Large ""G"" Scale - Manual Turnout - Right Steel Alloy Track",Toys & Games | Hobbies | Trains & Accessories | Accessories | Tracks,44.78,Luxury,Toys
1612.0,1bc312e88f2391e0dc70aaec5061519c,view,2023-10-13 08:00:00,2023-10-13,2023,10,Friday,8,1612,41,Male,Pants,Clothing,26,Arkansas,L,Yellow,Winter,4.5,No,Next Day Air,Yes,Yes,6,Debit Card,Monthly,Low,35-50,1bc312e88f2391e0dc70aaec5061519c,MasterPieces Dean Russo - The Best Things in Life 300pc EzGrip Puzzle,Toys & Games | Puzzles | Jigsaw Puzzles,9.48,Budget,Toys
1613.0,a1ff6ef1b092b91f9134cad38f6fa27a,like,2023-10-14 08:00:00,2023-10-14,2023,10,Saturday,8,1613,18,Male,Skirt,Clothing,68,Wisconsin,M,Indigo,Summer,4.4,No,Standard,Yes,Yes,26,Venmo,Monthly,High,<18,a1ff6ef1b092b91f9134cad38f6fa27a,Infantino Linkable Trunk and Tags Toy,Toys & Games | Baby & Toddler Toys,7.76,Budget,Toys
1614.0,b6ffbd9debae21f947def12ea33d15a9,like,2023-10-15 08:00:00,2023-10-15,2023,10,Sunday,8,1614,26,Male,Jewelry,Accessories,31,Illinois,S,Black,Summer,4.0,No,Next Day Air,Yes,Yes,6,Credit Card,Fortnightly,Low,25-35,b6ffbd9debae21f947def12ea33d15a9,NFL Rally Paper Crinkle Toy - Minnesota Vikings,Toys & Games | Baby & Toddler Toys | Rattles & Plush Rings,7.66,Budget,Toys
1615.0,7cd32caedad84767745541cdcee9bb44,purchase,2023-10-16 08:00:00,2023-10-16,2023,10,Monday,8,1615,30,Male,T-shirt,Clothing,41,Kansas,S,Gray,Summer,3.4,No,Free Shipping,Yes,Yes,22,Cash,Bi-Weekly,Medium,25-35,7cd32caedad84767745541cdcee9bb44,Fun World White Floating Ghost Costume for Kids,,15.84,Economy,Other
1616.0,60d5d48dd337527dc6fb258893cf26d4,view,2023-10-17 08:00:00,2023-10-17,2023,10,Tuesday,8,1616,64,Male,Jewelry,Accessories,62,New York,M,Indigo,Fall,3.2,No,Standard,Yes,Yes,45,Cash,Bi-Weekly,High,50-65,60d5d48dd337527dc6fb258893cf26d4,"PLUS PLUS - Construction Building Toy, Open Play Set - 1200 Piece - Pastel Color Mix",Toys & Games | Building Toys | Building Sets,51.89,Luxury,Toys
1617.0,3f36e462ed1d6f0f214b8330d65c18ae,like,2023-10-18 08:00:00,2023-10-18,2023,10,Wednesday,8,1617,26,Male,Hat,Accessories,41,Colorado,M,Green,Spring,3.4,No,Standard,Yes,Yes,50,Cash,Quarterly,Medium,25-35,,,,,,
1618.0,fb135e4d1200e3dfbff17c08a4c2f74f,view,2023-10-19 08:00:00,2023-10-19,2023,10,Thursday,8,1618,43,Male,Blouse,Clothing,64,Wisconsin,M,Peach,Winter,4.3,No,Standard,Yes,Yes,50,Credit Card,Fortnightly,High,35-50,fb135e4d1200e3dfbff17c08a4c2f74f,Easy Model T-34/85 Egyptian Army Model Kit,Toys & Games | Hobbies | Models & Model Kits | Model Kits | Figure Kits,18.83,Premium,Toys
1619.0,7dd8b388e25c48b9659ccf65632b4444,like,2023-10-20 08:00:00,2023-10-20,2023,10,Friday,8,1619,63,Male,Sandals,Footwear,72,Michigan,L,Purple,Summer,5.0,No,Standard,Yes,Yes,39,Debit Card,Quarterly,High,50-65,7dd8b388e25c48b9659ccf65632b4444,"Wild Republic Wind-Up Boats Tube, three color boats, yellow, green and blue, water activities, eco boat",Toys & Games | Play Vehicles | Toy Vehicles,11.91,Economy,Toys
1620.0,4afe1c5802d16348ac7c04edd09bdb36,like,2023-10-21 08:00:00,2023-10-21,2023,10,Saturday,8,1620,57,Male,Handbag,Accessories,78,Hawaii,L,Beige,Winter,3.5,No,Store Pickup,Yes,Yes,50,Venmo,Bi-Weekly,High,50-65,4afe1c5802d16348ac7c04edd09bdb36,Junior Learning Early Accelerator Set 1,Toys & Games | Learning & Education,15.86,Economy,Toys
1621.0,7debcc87d790ed828ece210ce8061a3e,purchase,2023-10-22 08:00:00,2023-10-22,2023,10,Sunday,8,1621,25,Male,Hat,Accessories,47,Virginia,M,Charcoal,Winter,3.1,No,2-Day Shipping,Yes,Yes,27,PayPal,Every 3 Months,Medium,18-25,7debcc87d790ed828ece210ce8061a3e,"Disney's Mickey Mouse, ""A Classic"" Micro Raschel Throw Blanket, 46"" x 60"", Multi Color",Home & Kitchen | Bedding | Kids' Bedding | Blankets & Throws | Throws,23.7,Premium,Home
1622.0,6e03fad40bcb0ae6e3497083a7318209,view,2023-10-23 08:00:00,2023-10-23,2023,10,Monday,8,1622,68,Male,Scarf,Accessories,46,Ohio,L,Gray,Summer,3.9,No,2-Day Shipping,Yes,Yes,38,Debit Card,Fortnightly,Medium,65+,6e03fad40bcb0ae6e3497083a7318209,Mayfair Games Isle of Skye: Journeyman Expansion,Toys & Games | Games & Accessories | Board Games,19.99,Premium,Toys
1623.0,196f664fe9ff8ab92bcf895c21cf5a27,like,2023-10-24 08:00:00,2023-10-24,2023,10,Tuesday,8,1623,31,Male,Shorts,Clothing,43,Missouri,S,Brown,Winter,4.0,No,Store Pickup,Yes,Yes,37,Bank Transfer,Every 3 Months,Medium,25-35,196f664fe9ff8ab92bcf895c21cf5a27,"The Puppet Company Dinosaur Fingers - Pterodactyl Children Toys Puppets,",Toys & Games | Puppets & Puppet Theaters | Finger Puppets,12.34,Economy,Toys
1624.0,6f9bc6ad4613f9a4c0e12de35127ff6e,purchase,2023-10-25 08:00:00,2023-10-25,2023,10,Wednesday,8,1624,64,Male,Backpack,Accessories,58,Indiana,M,Cyan,Summer,3.5,No,Next Day Air,Yes,Yes,50,Debit Card,Annually,Medium,50-65,6f9bc6ad4613f9a4c0e12de35127ff6e,"DC Collectibles Artists Alley: Batgirl (Black & White Variant) by Chrissie Zullo Designer Vinyl Figure, Multicolor",,31.25,Luxury,Other
1625.0,e672e3d74369ac7bdc979559f959faa8,purchase,2023-10-26 08:00:00,2023-10-26,2023,10,Thursday,8,1625,38,Male,Sweater,Clothing,32,Florida,M,White,Winter,3.6,No,Free Shipping,Yes,Yes,40,PayPal,Every 3 Months,Low,35-50,e672e3d74369ac7bdc979559f959faa8,Revell '69 Chevy Nova Yenko Plastic Model Kit,Toys & Games | Hobbies | Models & Model Kits | Model Kits,19.91,Premium,Toys
1626.0,6936d9bfeb6da7504d0b67dace2ce8c6,purchase,2023-10-27 08:00:00,2023-10-27,2023,10,Friday,8,1626,34,Male,Skirt,Clothing,45,Minnesota,L,Beige,Winter,3.0,No,Next Day Air,Yes,Yes,3,PayPal,Bi-Weekly,Medium,25-35,6936d9bfeb6da7504d0b67dace2ce8c6,Happy Trails Cow Plush Rocking Animal,"Baby Products | Activity & Entertainment | Bouncers, Jumpers & Swings",41.99,Luxury,Other
1627.0,e5833048ce108bf51a98d821160e0c57,view,2023-10-28 08:00:00,2023-10-28,2023,10,Saturday,8,1627,32,Male,Sneakers,Footwear,35,Nevada,L,Orange,Summer,2.6,No,Next Day Air,Yes,Yes,45,Credit Card,Bi-Weekly,Low,25-35,e5833048ce108bf51a98d821160e0c57,"Amscan 241143 Party Décor, Assorted Sizes, Black/White",Home & Kitchen | Event & Party Supplies | Decorations | Banners & Garlands,11.94,Economy,Home
1628.0,11a3d36c939e003fcc1f4da73887fb95,like,2023-10-29 08:00:00,2023-10-29,2023,10,Sunday,8,1628,69,Male,Sunglasses,Accessories,21,Maine,M,Olive,Winter,2.9,No,Next Day Air,Yes,Yes,8,Credit Card,Annually,Low,65+,11a3d36c939e003fcc1f4da73887fb95,Manhattan Toy Winkel Monkey Rattle & Sensory Teether,"Baby Products | Baby Care | Pacifiers, Teethers & Teething Relief | Teethers",8.21,Budget,Other
1629.0,9fad01ce8396e1c30c7c5b2ace92a954,view,2023-10-30 08:00:00,2023-10-30,2023,10,Monday,8,1629,45,Male,Dress,Clothing,64,Massachusetts,S,Teal,Winter,3.1,No,Next Day Air,Yes,Yes,7,Cash,Monthly,High,35-50,9fad01ce8396e1c30c7c5b2ace92a954,Infantino Stack & Spin Seal,Toys & Games | Baby & Toddler Toys | Sorting & Stacking Toys,14.23,Economy,Toys
1630.0,58ab10b662f4d0d21f93d4547ceeee24,like,2023-10-31 08:00:00,2023-10-31,2023,10,Tuesday,8,1630,35,Male,Blouse,Clothing,88,North Dakota,S,Silver,Spring,3.3,No,Next Day Air,Yes,Yes,13,Venmo,Quarterly,VIP,25-35,58ab10b662f4d0d21f93d4547ceeee24,Fantasy Flight Games Elder Sign,Toys & Games | Games & Accessories | Board Games,27.96,Premium,Toys
1631.0,bf21b9335849a90a453e2f1c72ab3a2d,like,2023-11-01 08:00:00,2023-11-01,2023,11,Wednesday,8,1631,63,Male,Shoes,Footwear,48,New Jersey,M,Gold,Summer,2.9,No,Store Pickup,Yes,Yes,29,Venmo,Every 3 Months,Medium,50-65,bf21b9335849a90a453e2f1c72ab3a2d,"Alvantor Floral Garden 2 Tunnel Playhouse Toddler Playground Kids Play Tent Indoor and Outdoor Pink Princess House Great Game and Toy Gift for Children Fun, 75.6""x44""x37""",Toys & Games | Sports & Outdoor Play | Play Tents & Tunnels,35.34,Luxury,Sports
1632.0,6773f98228e30d749c8f84775a82cca9,purchase,2023-11-02 08:00:00,2023-11-02,2023,11,Thursday,8,1632,65,Male,Sweater,Clothing,36,Indiana,L,Violet,Summer,3.9,No,2-Day Shipping,Yes,Yes,7,Bank Transfer,Fortnightly,Low,50-65,6773f98228e30d749c8f84775a82cca9,"Rainbow Loom Alpha Bands Craft Accessory, Gray",Toys & Games | Arts & Crafts | Craft Kits | Jewelry,5.86,Budget,Toys
1633.0,0381a6a08600eae055fd4e513aad7843,view,2023-11-03 08:00:00,2023-11-03,2023,11,Friday,8,1633,35,Male,Gloves,Accessories,28,Oregon,S,White,Summer,4.7,No,2-Day Shipping,Yes,Yes,50,Debit Card,Every 3 Months,Low,25-35,0381a6a08600eae055fd4e513aad7843,"Rubie's Marvel Spider-Man Far from Home Child's Mysterio Costume, Large",Toys & Games | Dress Up & Pretend Play | Costumes,27.99,Premium,Toys
1634.0,123f3cf4342b6c596670160468e0dac1,like,2023-11-04 08:00:00,2023-11-04,2023,11,Saturday,8,1634,54,Male,Socks,Clothing,80,North Dakota,M,Peach,Spring,4.4,No,2-Day Shipping,Yes,Yes,33,Debit Card,Bi-Weekly,High,50-65,123f3cf4342b6c596670160468e0dac1,"Fisher-Price Little People Big Helpers Home, Blue (Frustration Free Packaging)",,39.82,Luxury,Other
1635.0,cca75108bcc9c4bec43f0a531ed21fb9,purchase,2023-11-05 08:00:00,2023-11-05,2023,11,Sunday,8,1635,28,Male,Coat,Outerwear,23,South Carolina,S,Orange,Summer,3.6,No,Store Pickup,Yes,Yes,30,Cash,Every 3 Months,Low,25-35,cca75108bcc9c4bec43f0a531ed21fb9,"ETA hand2mind Manipulite 3 Color Dot Dice, 5/8"", Set of 72",Toys & Games | Games & Accessories | Game Accessories | Standard Game Dice,10.14,Economy,Toys
1636.0,bf588a0f6959bbb17e86f1716073f6cb,purchase,2023-11-06 08:00:00,2023-11-06,2023,11,Monday,8,1636,68,Male,Sunglasses,Accessories,24,North Carolina,L,Violet,Summer,3.2,No,Standard,Yes,Yes,40,Cash,Annually,Low,65+,bf588a0f6959bbb17e86f1716073f6cb,Eureka Muppets Star Paper Cut Outs,,5.44,Budget,Other
1637.0,53a8ac00354926a0c80569b4de540dd6,view,2023-11-07 08:00:00,2023-11-07,2023,11,Tuesday,8,1637,58,Male,Boots,Footwear,22,North Dakota,L,Green,Fall,4.0,No,Free Shipping,Yes,Yes,49,Cash,Fortnightly,Low,50-65,53a8ac00354926a0c80569b4de540dd6,Breyer Stablemates Wild at Heart Horse Toy Set | 4 Horse Set | 1:32 Scale | Model #6035,Toys & Games | Dolls & Accessories | Dolls,14.99,Economy,Toys
1638.0,1c6ed1caecaa64b8420885e45d2c1e1e,like,2023-11-08 08:00:00,2023-11-08,2023,11,Wednesday,8,1638,35,Male,Dress,Clothing,21,Massachusetts,M,Peach,Spring,3.5,No,Next Day Air,Yes,Yes,32,Venmo,Fortnightly,Low,25-35,1c6ed1caecaa64b8420885e45d2c1e1e,"Aurora World 16602 8"" Tanya Plush Toy",Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears,6.01,Budget,Toys
1639.0,0cad62f6fcd43223349265a01bec1267,view,2023-11-09 08:00:00,2023-11-09,2023,11,Thursday,8,1639,68,Male,Jacket,Outerwear,51,Tennessee,M,Black,Spring,4.6,No,Free Shipping,Yes,Yes,18,Venmo,Weekly,Medium,65+,0cad62f6fcd43223349265a01bec1267,"Bachmann Trains E-Z TRACK REVERSING 18"" RADIUS CURVED (4/card) - NICKEL SILVER Rail With Grey Roadbed - HO Scale",Toys & Games | Hobbies | Trains & Accessories | Accessories | Tracks,33.74,Luxury,Toys
1640.0,201433d1205d3d39b29d054d5cb95380,like,2023-11-10 08:00:00,2023-11-10,2023,11,Friday,8,1640,41,Male,Gloves,Accessories,65,Missouri,L,Blue,Summer,3.3,No,Free Shipping,Yes,Yes,50,PayPal,Annually,High,35-50,201433d1205d3d39b29d054d5cb95380,Crocodile Creek 384120-7 Kinder Puzzle Piraten Party 24-teilig 28x38 cm,Toys & Games | Learning & Education,12.0,Economy,Toys
1641.0,e86258761aad5f59b873e00410a7bc1d,like,2023-11-11 08:00:00,2023-11-11,2023,11,Saturday,8,1641,65,Male,Scarf,Accessories,51,Tennessee,S,Magenta,Spring,4.0,No,2-Day Shipping,Yes,Yes,13,PayPal,Weekly,Medium,50-65,e86258761aad5f59b873e00410a7bc1d,"Aurora World Destination Nation Leopard Plush, Multi, Small",Toys & Games | Stuffed Animals & Plush Toys | Stuffed Animals & Teddy Bears,13.02,Economy,Toys
1642.0,36f9f7a74fda506557a8662767359ac6,purchase,2023-11-12 08:00:00,2023-11-12,2023,11,Sunday,8,1642,50,Male,Hoodie,Clothing,32,Colorado,L,Violet,Summer,3.4,No,Free Shipping,Yes,Yes,1,Bank Transfer,Every 3 Months,Low,35-50,36f9f7a74fda506557a8662767359ac6,"Forum Novelties Deluxe Santa Claus or Pirate Belt (50"" Inches)",Toys & Games | Dress Up & Pretend Play | Costumes,9.97,Budget,Toys
1643.0,bb23e1556a53a94cfb2658cd974be264,view,2023-11-13 08:00:00,2023-11-13,2023,11,Monday,8,1643,18,Male,Coat,Outerwear,70,Mississippi,M,Beige,Spring,4.2,No,Store Pickup,Yes,Yes,16,PayPal,Fortnightly,High,<18,bb23e1556a53a94cfb2658cd974be264,Barbie Breakfast Accessory Pack,Toys & Games | Dolls & Accessories | Playsets,2.99,Budget,Toys
1644.0,77370fa61ccf868c03b3195b6a6cbf7d,like,2023-11-14 08:00:00,2023-11-14,2023,11,Tuesday,8,1644,38,Male,Scarf,Accessories,77,Ohio,L,Pink,Summer,3.9,No,2-Day Shipping,Yes,Yes,6,PayPal,Monthly,High,35-50,77370fa61ccf868c03b3195b6a6cbf7d,"Dreamworks Dragons, Lightfury Deluxe Dragon with Lights & Sounds, for Kids Aged 4 & Up",,19.99,Premium,Other
1645.0,d32d16992d9ffb3057780ed4b109260f,purchase,2023-11-15 08:00:00,2023-11-15,2023,11,Wednesday,8,1645,68,Male,Coat,Outerwear,90,North Carolina,S,Beige,Summer,3.9,No,Next Day Air,Yes,Yes,21,Debit Card,Monthly,VIP,65+,,,,,,
1646.0,0060230165aa724806977225c15e2bb9,purchase,2023-11-16 08:00:00,2023-11-16,2023,11,Thursday,8,1646,53,Male,Scarf,Accessories,36,Ohio,L,Green,Summer,2.8,No,Standard,Yes,Yes,36,Venmo,Every 3 Months,Low,50-65,0060230165aa724806977225c15e2bb9,Rubie's Marvel Captain Marvel Child's Kree Costume Suit,Toys & Games | Dress Up & Pretend Play | Costumes,9.3,Budget,Toys
1647.0,50f40b84f307bc46bb2548e8378d8feb,view,2023-11-17 08:00:00,2023-11-17,2023,11,Friday,8,1647,58,Male,Handbag,Accessories,77,Nebraska,S,Silver,Summer,3.7,No,Standard,Yes,Yes,20,Bank Transfer,Every 3 Months,High,50-65,50f40b84f307bc46bb2548e8378d8feb,"Aardvark 61500210 Unwrapped Paper Giant Drinking Straw, 9/32"" Diameter x 7-3/4"" Length, White (8 Boxes of 350)",Health & Household | Household Supplies | Paper & Plastic | Disposable Drinkware | Straws,82.95,Luxury,Beauty
