user id,product id,Interaction type,Time stamp,date,year,month,day_of_week,hour,Customer ID,customer_segment,age_group,Uniqe Id,price_segment,category_simple
1221.0,def5e8134b263c40591c7a668b000287,like,2023-01-01 10:00:00,2023-01-01,2023,1,Sunday,10,1221,High,65+,def5e8134b263c40591c7a668b000287,Economy,Toys
1222.0,272e897ee1bd870c3bc2459c27228018,like,2023-01-02 10:00:00,2023-01-02,2023,1,Monday,10,1222,High,<18,272e897ee1bd870c3bc2459c27228018,Economy,Toys
1223.0,52a8732647b673f02426dd30ad19bf59,purchase,2023-01-03 10:00:00,2023-01-03,2023,1,Tuesday,10,1223,High,50-65,52a8732647b673f02426dd30ad19bf59,Budget,Home
1224.0,5976ceeda9e291284080986f54122d6e,view,2023-01-04 10:00:00,2023-01-04,2023,1,Wednesday,10,1224,Low,65+,5976ceeda9e291284080986f54122d6e,Economy,Toys
1225.0,867c90cecf9d44a2c4305c239ace56cb,like,2023-01-05 10:00:00,2023-01-05,2023,1,Thursday,10,1225,Medium,50-65,867c90cecf9d44a2c4305c239ace56cb,Economy,Toys
1226.0,21f3a8688c1e9f76c8145c05f3512c8c,purchase,2023-01-06 10:00:00,2023-01-06,2023,1,Friday,10,1226,VIP,25-35,21f3a8688c1e9f76c8145c05f3512c8c,Budget,Sports
1227.0,1adbdb012335bd79932a1bd3ddbec9cc,purchase,2023-01-07 10:00:00,2023-01-07,2023,1,Saturday,10,1227,VIP,50-65,1adbdb012335bd79932a1bd3ddbec9cc,Economy,Clothing
1228.0,48ec328e4b403099487efa5130e3922b,view,2023-01-08 10:00:00,2023-01-08,2023,1,Sunday,10,1228,Low,25-35,,,
1229.0,796b7975851363c90e20827f09e6bf22,like,2023-01-09 10:00:00,2023-01-09,2023,1,Monday,10,1229,Medium,50-65,796b7975851363c90e20827f09e6bf22,Premium,Toys
1230.0,8b59f11121c6eff4c0b4a1b366e2996e,view,2023-01-10 10:00:00,2023-01-10,2023,1,Tuesday,10,1230,Medium,25-35,8b59f11121c6eff4c0b4a1b366e2996e,Luxury,Toys
1231.0,bdac2c050952b15fce155f369b518e01,like,2023-01-11 10:00:00,2023-01-11,2023,1,Wednesday,10,1231,High,18-25,bdac2c050952b15fce155f369b518e01,Economy,Toys
1232.0,09094cff281b46956b46479047c62796,purchase,2023-01-12 10:00:00,2023-01-12,2023,1,Thursday,10,1232,High,65+,09094cff281b46956b46479047c62796,Economy,Toys
1233.0,e8f4eca034d58dab33206b46ffbc539a,view,2023-01-13 10:00:00,2023-01-13,2023,1,Friday,10,1233,Low,50-65,e8f4eca034d58dab33206b46ffbc539a,Budget,Toys
1234.0,b29c3507bc106c121315a987fc8ba8a3,like,2023-01-14 10:00:00,2023-01-14,2023,1,Saturday,10,1234,High,35-50,b29c3507bc106c121315a987fc8ba8a3,Luxury,Toys
1235.0,b3c64075d6bf61b3ca1d2c597df7c846,view,2023-01-15 10:00:00,2023-01-15,2023,1,Sunday,10,1235,VIP,35-50,b3c64075d6bf61b3ca1d2c597df7c846,Economy,Toys
1236.0,634031dfa6e27eea16ab043ee7707964,like,2023-01-16 10:00:00,2023-01-16,2023,1,Monday,10,1236,Low,18-25,634031dfa6e27eea16ab043ee7707964,Luxury,Toys
1237.0,d74499f03a7b57a9b469898cc7cda97f,like,2023-01-17 10:00:00,2023-01-17,2023,1,Tuesday,10,1237,High,35-50,d74499f03a7b57a9b469898cc7cda97f,Economy,Other
1238.0,b6368039543b33d1ce61ca8b13a146ec,purchase,2023-01-18 10:00:00,2023-01-18,2023,1,Wednesday,10,1238,VIP,18-25,b6368039543b33d1ce61ca8b13a146ec,Premium,Toys
1239.0,0d951d71e0b0824e4a074c82ae174623,view,2023-01-19 10:00:00,2023-01-19,2023,1,Thursday,10,1239,High,50-65,0d951d71e0b0824e4a074c82ae174623,Budget,Other
1240.0,728423f7b901b15a79794a5fbb75c540,like,2023-01-20 10:00:00,2023-01-20,2023,1,Friday,10,1240,Low,50-65,728423f7b901b15a79794a5fbb75c540,Economy,Toys
1241.0,6d392928a0a4a889b519c6d51aa44d3f,purchase,2023-01-21 10:00:00,2023-01-21,2023,1,Saturday,10,1241,High,35-50,6d392928a0a4a889b519c6d51aa44d3f,Premium,Toys
1242.0,f9a2873124c9de1b0aeb1cdb2b602557,purchase,2023-01-22 10:00:00,2023-01-22,2023,1,Sunday,10,1242,Medium,50-65,f9a2873124c9de1b0aeb1cdb2b602557,Budget,Toys
1243.0,94772b964f974717e1ba9717b9227a3f,view,2023-01-23 10:00:00,2023-01-23,2023,1,Monday,10,1243,Low,50-65,94772b964f974717e1ba9717b9227a3f,Economy,Toys
1244.0,b898e5900b47f8e0dec8600568ff8d12,like,2023-01-24 10:00:00,2023-01-24,2023,1,Tuesday,10,1244,Low,18-25,b898e5900b47f8e0dec8600568ff8d12,Premium,Other
1245.0,02272f718ebaf7e8de77dd4c7e3c31f3,view,2023-01-25 10:00:00,2023-01-25,2023,1,Wednesday,10,1245,High,65+,02272f718ebaf7e8de77dd4c7e3c31f3,Premium,Sports
1246.0,4232345579cd62346a1a55ac6e265243,like,2023-01-26 10:00:00,2023-01-26,2023,1,Thursday,10,1246,Low,35-50,4232345579cd62346a1a55ac6e265243,Luxury,Toys
1247.0,6b794958ded28b0679e06139b8ae0a88,like,2023-01-27 10:00:00,2023-01-27,2023,1,Friday,10,1247,Medium,25-35,6b794958ded28b0679e06139b8ae0a88,Luxury,Toys
1248.0,b575485d33a26f9ff7ccb11bcf73accc,purchase,2023-01-28 10:00:00,2023-01-28,2023,1,Saturday,10,1248,VIP,50-65,b575485d33a26f9ff7ccb11bcf73accc,Budget,Other
1249.0,d39b9dbaa8dc872c4fb1ccef99ced72d,view,2023-01-29 10:00:00,2023-01-29,2023,1,Sunday,10,1249,Low,50-65,d39b9dbaa8dc872c4fb1ccef99ced72d,Luxury,Other
1250.0,81384f4af183513698c86f528d8e4645,like,2023-01-30 10:00:00,2023-01-30,2023,1,Monday,10,1250,Medium,50-65,81384f4af183513698c86f528d8e4645,Economy,Toys
1251.0,803e376fcbc3631b22b5e1743cdb7dc8,purchase,2023-01-31 10:00:00,2023-01-31,2023,1,Tuesday,10,1251,Low,50-65,803e376fcbc3631b22b5e1743cdb7dc8,Luxury,Toys
1252.0,5579ed6febe0be42709656b2009a32ac,purchase,2023-02-01 10:00:00,2023-02-01,2023,2,Wednesday,10,1252,VIP,50-65,5579ed6febe0be42709656b2009a32ac,Premium,Toys
1253.0,020300b51cf11dc22402428652e6f505,view,2023-02-02 10:00:00,2023-02-02,2023,2,Thursday,10,1253,Medium,25-35,020300b51cf11dc22402428652e6f505,Budget,Toys
1254.0,f204db7f91c33afeed16dae7b1f36efe,like,2023-02-03 10:00:00,2023-02-03,2023,2,Friday,10,1254,Low,35-50,f204db7f91c33afeed16dae7b1f36efe,Budget,Toys
1255.0,67618461cb0d745f7b74e0b5ff2d08b8,view,2023-02-04 10:00:00,2023-02-04,2023,2,Saturday,10,1255,Medium,50-65,67618461cb0d745f7b74e0b5ff2d08b8,Economy,Toys
1256.0,d99891b52fbb2aeb8a5a7dc2dee8feb5,like,2023-02-05 10:00:00,2023-02-05,2023,2,Sunday,10,1256,High,25-35,d99891b52fbb2aeb8a5a7dc2dee8feb5,Economy,Toys
1257.0,df81ccd341a4af5f7172a54081fd1e05,purchase,2023-02-06 10:00:00,2023-02-06,2023,2,Monday,10,1257,Medium,35-50,df81ccd341a4af5f7172a54081fd1e05,Premium,Clothing
1258.0,f7456626d54a4e9e832ba5b45ff215fc,view,2023-02-07 10:00:00,2023-02-07,2023,2,Tuesday,10,1258,High,65+,f7456626d54a4e9e832ba5b45ff215fc,Economy,Toys
1259.0,626f4d74ff85ddbb9f92a8ed1999dd30,like,2023-02-08 10:00:00,2023-02-08,2023,2,Wednesday,10,1259,VIP,35-50,626f4d74ff85ddbb9f92a8ed1999dd30,Luxury,Home
1260.0,2c67595257877b718e8f988dbf623325,view,2023-02-09 10:00:00,2023-02-09,2023,2,Thursday,10,1260,High,65+,2c67595257877b718e8f988dbf623325,Economy,Toys
1261.0,68c161cf7ee573890d01dce946792167,like,2023-02-10 10:00:00,2023-02-10,2023,2,Friday,10,1261,VIP,50-65,68c161cf7ee573890d01dce946792167,Budget,Toys
1262.0,7b0e42cf9bfc3f1c8c4bfdaeb695df9c,like,2023-02-11 10:00:00,2023-02-11,2023,2,Saturday,10,1262,Low,18-25,7b0e42cf9bfc3f1c8c4bfdaeb695df9c,Premium,Toys
1263.0,f2beba0c006b81f4535d6b2794b6183f,purchase,2023-02-12 10:00:00,2023-02-12,2023,2,Sunday,10,1263,High,25-35,f2beba0c006b81f4535d6b2794b6183f,Budget,Toys
1264.0,17268614ba2aa1bdf243cd10c15e51ae,view,2023-02-13 10:00:00,2023-02-13,2023,2,Monday,10,1264,High,35-50,17268614ba2aa1bdf243cd10c15e51ae,Premium,Electronics
1265.0,adb84209e1c97c5d06e6970c13805ef8,like,2023-02-14 10:00:00,2023-02-14,2023,2,Tuesday,10,1265,VIP,50-65,adb84209e1c97c5d06e6970c13805ef8,Economy,Toys
1266.0,167558b572e3e21d6e6a3810cff3f859,purchase,2023-02-15 10:00:00,2023-02-15,2023,2,Wednesday,10,1266,High,25-35,167558b572e3e21d6e6a3810cff3f859,Budget,Toys
1267.0,7e1c6511aa84d756f3ab6b2606e7d87e,purchase,2023-02-16 10:00:00,2023-02-16,2023,2,Thursday,10,1267,Low,18-25,7e1c6511aa84d756f3ab6b2606e7d87e,Economy,Other
1268.0,d74a43405994582025088a67876dc176,view,2023-02-17 10:00:00,2023-02-17,2023,2,Friday,10,1268,VIP,35-50,d74a43405994582025088a67876dc176,Premium,Toys
1269.0,d1fda45df51fdd99508c4343a3072daf,like,2023-02-18 10:00:00,2023-02-18,2023,2,Saturday,10,1269,VIP,18-25,d1fda45df51fdd99508c4343a3072daf,Budget,Toys
1270.0,b2f116832e8ef13aa22a254fb06043c3,view,2023-02-19 10:00:00,2023-02-19,2023,2,Sunday,10,1270,Medium,35-50,b2f116832e8ef13aa22a254fb06043c3,Luxury,Sports
1271.0,146ae58c1251a62a7e666f7db1bfa331,like,2023-02-20 10:00:00,2023-02-20,2023,2,Monday,10,1271,VIP,65+,146ae58c1251a62a7e666f7db1bfa331,Budget,Toys
1272.0,915b0fc9d3b3afbf6f245df73493c0d3,like,2023-02-21 10:00:00,2023-02-21,2023,2,Tuesday,10,1272,Medium,65+,915b0fc9d3b3afbf6f245df73493c0d3,Budget,Toys
1273.0,2ed64a3b4b672b03b2a3e8a5329c5c9c,purchase,2023-10-10 08:00:00,2023-10-10,2023,10,Tuesday,8,1273,High,25-35,2ed64a3b4b672b03b2a3e8a5329c5c9c,Premium,Toys
1274.0,38ed12b7f33c4d175888a991e440ac51,view,2023-10-11 08:00:00,2023-10-11,2023,10,Wednesday,8,1274,Low,35-50,38ed12b7f33c4d175888a991e440ac51,Budget,Toys
1275.0,ff2d9b91f16ccd82704617dd4b833eba,like,2023-10-12 08:00:00,2023-10-12,2023,10,Thursday,8,1275,High,50-65,ff2d9b91f16ccd82704617dd4b833eba,Premium,Toys
1276.0,c4e9e3260c85ff57679fcc03da8ec772,purchase,2023-10-13 08:00:00,2023-10-13,2023,10,Friday,8,1276,Low,50-65,c4e9e3260c85ff57679fcc03da8ec772,Luxury,Beauty
1277.0,fa73fb6c0fa813339d67b0ab01179c32,purchase,2023-10-14 08:00:00,2023-10-14,2023,10,Saturday,8,1277,High,50-65,fa73fb6c0fa813339d67b0ab01179c32,Budget,Home
1278.0,2fd83c504ed75a51dd26d6ac7332c303,purchase,2023-10-15 08:00:00,2023-10-15,2023,10,Sunday,8,1278,VIP,18-25,2fd83c504ed75a51dd26d6ac7332c303,Budget,Toys
1279.0,f056a02bbd7ebd031b78aaf5286b9c8e,view,2023-10-16 08:00:00,2023-10-16,2023,10,Monday,8,1279,VIP,25-35,f056a02bbd7ebd031b78aaf5286b9c8e,Budget,Home
1280.0,c538fdf30ee94fff0364329c4f42b391,like,2023-10-17 08:00:00,2023-10-17,2023,10,Tuesday,8,1280,Medium,50-65,c538fdf30ee94fff0364329c4f42b391,Luxury,Sports
1281.0,807d5d6c90b3c98a5a3bf272a30ca047,view,2023-10-18 08:00:00,2023-10-18,2023,10,Wednesday,8,1281,High,25-35,807d5d6c90b3c98a5a3bf272a30ca047,Luxury,Toys
1282.0,444693955e43341bee204562e073bf4c,like,2023-10-19 08:00:00,2023-10-19,2023,10,Thursday,8,1282,High,25-35,444693955e43341bee204562e073bf4c,Budget,Toys
1283.0,e6c4ec83ce33082a94b59d1888061a32,like,2023-10-20 08:00:00,2023-10-20,2023,10,Friday,8,1283,High,18-25,e6c4ec83ce33082a94b59d1888061a32,Economy,Other
1284.0,7cf8cfe56501f7b352a4a7d086fabc9f,purchase,2023-10-21 08:00:00,2023-10-21,2023,10,Saturday,8,1284,VIP,65+,7cf8cfe56501f7b352a4a7d086fabc9f,Economy,Toys
1285.0,d5e6bf99428fb89b63879f84c21f5dc1,view,2023-10-22 08:00:00,2023-10-22,2023,10,Sunday,8,1285,VIP,50-65,d5e6bf99428fb89b63879f84c21f5dc1,Economy,Toys
1286.0,7230cb923a9b8d2d196de3165058c9a6,like,2023-10-23 08:00:00,2023-10-23,2023,10,Monday,8,1286,VIP,50-65,7230cb923a9b8d2d196de3165058c9a6,Budget,Toys
1287.0,39b4cdbe8bba03107ff7d4d097adb59f,purchase,2023-10-24 08:00:00,2023-10-24,2023,10,Tuesday,8,1287,Medium,35-50,39b4cdbe8bba03107ff7d4d097adb59f,Luxury,Home
1288.0,05bd0eb6a114515127d969237937c660,purchase,2023-10-25 08:00:00,2023-10-25,2023,10,Wednesday,8,1288,Low,18-25,05bd0eb6a114515127d969237937c660,Luxury,Toys
1289.0,065249112430edabd4a45888913a7b2c,purchase,2023-10-26 08:00:00,2023-10-26,2023,10,Thursday,8,1289,VIP,65+,065249112430edabd4a45888913a7b2c,Economy,Toys
1290.0,a1e0b2090531e9b2f95752b4108c2529,view,2023-10-27 08:00:00,2023-10-27,2023,10,Friday,8,1290,Low,25-35,a1e0b2090531e9b2f95752b4108c2529,Premium,Clothing
1291.0,5d6f43094b8a6e80621a1d160ebe8a75,like,2023-10-28 08:00:00,2023-10-28,2023,10,Saturday,8,1291,Low,65+,5d6f43094b8a6e80621a1d160ebe8a75,Economy,Toys
1292.0,a42c88febc6826b31684eca1ad9c9da2,view,2023-10-29 08:00:00,2023-10-29,2023,10,Sunday,8,1292,High,65+,a42c88febc6826b31684eca1ad9c9da2,Budget,Toys
1293.0,060c4fbc66821a1268e65a65dd877f36,like,2023-10-30 08:00:00,2023-10-30,2023,10,Monday,8,1293,High,25-35,060c4fbc66821a1268e65a65dd877f36,Luxury,Toys
1294.0,c6d12b33a0b8e281502edfd02e050410,like,2023-10-31 08:00:00,2023-10-31,2023,10,Tuesday,8,1294,High,18-25,c6d12b33a0b8e281502edfd02e050410,Premium,Toys
1295.0,8462a9bdf3e166e75813e7be633ccdb4,purchase,2023-11-01 08:00:00,2023-11-01,2023,11,Wednesday,8,1295,High,25-35,8462a9bdf3e166e75813e7be633ccdb4,Premium,Toys
1296.0,3de6ff210cc6eff10bcf495bf38c2a87,view,2023-11-02 08:00:00,2023-11-02,2023,11,Thursday,8,1296,Medium,25-35,3de6ff210cc6eff10bcf495bf38c2a87,Budget,Other
1297.0,01663d024e52b57581908025ba56f089,like,2023-11-03 08:00:00,2023-11-03,2023,11,Friday,8,1297,Low,35-50,01663d024e52b57581908025ba56f089,Premium,Toys
1298.0,f953790bd2c9da66ceea8af3f4751f85,purchase,2023-11-04 08:00:00,2023-11-04,2023,11,Saturday,8,1298,VIP,35-50,f953790bd2c9da66ceea8af3f4751f85,Economy,Other
1299.0,9fcc5e9b29b2ac2f097ce0dfcc17e625,purchase,2023-11-05 08:00:00,2023-11-05,2023,11,Sunday,8,1299,High,25-35,9fcc5e9b29b2ac2f097ce0dfcc17e625,Premium,Toys
1300.0,913ab9eaabb096f110f4909e6837cb53,view,2023-11-06 08:00:00,2023-11-06,2023,11,Monday,8,1300,Low,25-35,913ab9eaabb096f110f4909e6837cb53,Luxury,Home
1301.0,6e900e9b0d0867b258fdb4f288e2df7e,like,2023-11-07 08:00:00,2023-11-07,2023,11,Tuesday,8,1301,VIP,65+,6e900e9b0d0867b258fdb4f288e2df7e,Budget,Toys
1302.0,5abee5d0fd7db49890f5ac64f208cc6e,view,2023-11-08 08:00:00,2023-11-08,2023,11,Wednesday,8,1302,Medium,35-50,5abee5d0fd7db49890f5ac64f208cc6e,Luxury,Toys
1303.0,ca9b22af3159b6d2bcfdb931c2e8607f,like,2023-11-09 08:00:00,2023-11-09,2023,11,Thursday,8,1303,Low,18-25,ca9b22af3159b6d2bcfdb931c2e8607f,Budget,Toys
1304.0,e5f00c4b9ea2fd1433527b4d027a7719,like,2023-11-10 08:00:00,2023-11-10,2023,11,Friday,8,1304,Low,25-35,,,
1305.0,6c08c5202983067bf1f62cc2cd4ec6bb,purchase,2023-11-11 08:00:00,2023-11-11,2023,11,Saturday,8,1305,High,50-65,6c08c5202983067bf1f62cc2cd4ec6bb,Premium,Clothing
1306.0,5750d16e3dc79365d13f21fde9458189,view,2023-11-12 08:00:00,2023-11-12,2023,11,Sunday,8,1306,Medium,25-35,5750d16e3dc79365d13f21fde9458189,Economy,Toys
1307.0,e180e0a558c6cc9153f0f9a456c2e4e1,like,2023-11-13 08:00:00,2023-11-13,2023,11,Monday,8,1307,Low,50-65,e180e0a558c6cc9153f0f9a456c2e4e1,Luxury,Clothing
1308.0,b64a7328eed7d7fb42d05a38f0fa8f3e,purchase,2023-11-14 08:00:00,2023-11-14,2023,11,Tuesday,8,1308,Low,18-25,b64a7328eed7d7fb42d05a38f0fa8f3e,Luxury,Toys
1309.0,92ca2e763f1ca3196fc973b72436f34b,purchase,2023-11-15 08:00:00,2023-11-15,2023,11,Wednesday,8,1309,Low,50-65,92ca2e763f1ca3196fc973b72436f34b,Budget,Toys
1310.0,bd956dcf431565e9c80af3b3ff4790c3,view,2023-11-16 08:00:00,2023-11-16,2023,11,Thursday,8,1310,Low,25-35,bd956dcf431565e9c80af3b3ff4790c3,Luxury,Other
1311.0,e52388d03f27800eb5bb0f9a98edbd56,like,2023-11-17 08:00:00,2023-11-17,2023,11,Friday,8,1311,Medium,35-50,e52388d03f27800eb5bb0f9a98edbd56,Premium,Toys
1312.0,847f1f2e6d7c949d4a99f0e8e989d333,view,2023-11-18 08:00:00,2023-11-18,2023,11,Saturday,8,1312,VIP,25-35,847f1f2e6d7c949d4a99f0e8e989d333,Luxury,Toys
1313.0,b4f826499738f8081ea1f53ec1abc116,like,2023-11-19 08:00:00,2023-11-19,2023,11,Sunday,8,1313,High,65+,b4f826499738f8081ea1f53ec1abc116,Budget,Toys
1314.0,f9813357c15cbaa3c00051aac6b24c50,like,2023-11-20 08:00:00,2023-11-20,2023,11,Monday,8,1314,Low,65+,f9813357c15cbaa3c00051aac6b24c50,Premium,Toys
1315.0,b3a26387aaceeabf64def5d2ae878428,purchase,2023-11-21 08:00:00,2023-11-21,2023,11,Tuesday,8,1315,High,35-50,b3a26387aaceeabf64def5d2ae878428,Luxury,Toys
1316.0,f058699326f67807a8af6a5bc53e3d4d,view,2023-11-22 08:00:00,2023-11-22,2023,11,Wednesday,8,1316,High,50-65,f058699326f67807a8af6a5bc53e3d4d,Luxury,Toys
1317.0,19c638a9b5fc62550e4b32cc857e8b1a,like,2023-11-23 08:00:00,2023-11-23,2023,11,Thursday,8,1317,Low,25-35,19c638a9b5fc62550e4b32cc857e8b1a,Premium,Toys
1318.0,b90a719eaf198d5bc9f424f8350d5d97,view,2023-11-24 08:00:00,2023-11-24,2023,11,Friday,8,1318,Medium,25-35,b90a719eaf198d5bc9f424f8350d5d97,Economy,Toys
1319.0,cc90e06f388dbedd2dc07d05c69e5169,like,2023-11-25 08:00:00,2023-11-25,2023,11,Saturday,8,1319,VIP,50-65,cc90e06f388dbedd2dc07d05c69e5169,Economy,Toys
1320.0,83299df62915401d0e599c002afbcbbf,like,2023-11-26 08:00:00,2023-11-26,2023,11,Sunday,8,1320,Low,50-65,83299df62915401d0e599c002afbcbbf,Budget,Other
1321.0,4a44393d80dee6ca183f5ba79b1b1994,purchase,2023-11-27 08:00:00,2023-11-27,2023,11,Monday,8,1321,Low,50-65,4a44393d80dee6ca183f5ba79b1b1994,Luxury,Toys
1322.0,d20ceeef3115429b85450e6aee950704,view,2023-11-28 08:00:00,2023-11-28,2023,11,Tuesday,8,1322,VIP,50-65,d20ceeef3115429b85450e6aee950704,Budget,Toys
1323.0,2e77a3bceeeb1393b9bb86cfa5fc3c64,like,2023-11-29 08:00:00,2023-11-29,2023,11,Wednesday,8,1323,High,18-25,2e77a3bceeeb1393b9bb86cfa5fc3c64,Budget,Toys
1324.0,9284e81c75674a4d955d13b3dac65219,purchase,2023-11-30 08:00:00,2023-11-30,2023,11,Thursday,8,1324,High,50-65,9284e81c75674a4d955d13b3dac65219,Budget,Toys
1325.0,9d94f1c68631da611e3ab81bae6ff5d4,purchase,2023-12-01 08:00:00,2023-12-01,2023,12,Friday,8,1325,High,35-50,9d94f1c68631da611e3ab81bae6ff5d4,Budget,Sports
1326.0,8cf38346e037ae0adcc348f1058dd38b,purchase,2023-12-02 08:00:00,2023-12-02,2023,12,Saturday,8,1326,High,25-35,8cf38346e037ae0adcc348f1058dd38b,Premium,Toys
1327.0,843e3fb3a9360c4d94e7800814486127,view,2023-12-03 08:00:00,2023-12-03,2023,12,Sunday,8,1327,Medium,35-50,843e3fb3a9360c4d94e7800814486127,Premium,Toys
1328.0,577ce6ddf7767dfbb0f4736ad487c4b2,like,2023-12-04 08:00:00,2023-12-04,2023,12,Monday,8,1328,Medium,50-65,577ce6ddf7767dfbb0f4736ad487c4b2,Economy,Toys
1329.0,382b34c16b333a3e0ae9b1380db4cd3c,view,2023-12-05 08:00:00,2023-12-05,2023,12,Tuesday,8,1329,VIP,35-50,382b34c16b333a3e0ae9b1380db4cd3c,Premium,Toys
1330.0,3967f944b941e2134d3911ddee7a42c2,like,2023-12-06 08:00:00,2023-12-06,2023,12,Wednesday,8,1330,High,65+,3967f944b941e2134d3911ddee7a42c2,Budget,Home
1331.0,246778fc1a330e7992cc49eec2ddad4b,like,2023-12-07 08:00:00,2023-12-07,2023,12,Thursday,8,1331,High,25-35,246778fc1a330e7992cc49eec2ddad4b,Budget,Other
1332.0,898720b304a83ed1dbb0511606a221a5,purchase,2023-12-08 08:00:00,2023-12-08,2023,12,Friday,8,1332,VIP,35-50,898720b304a83ed1dbb0511606a221a5,Budget,Toys
1333.0,6afb13447e44b246a8d5a8934d0d0685,view,2023-12-09 08:00:00,2023-12-09,2023,12,Saturday,8,1333,Medium,65+,6afb13447e44b246a8d5a8934d0d0685,Premium,Toys
1334.0,ef4837060b32d255e39ad7374bc1a9c1,like,2023-12-10 08:00:00,2023-12-10,2023,12,Sunday,8,1334,High,25-35,ef4837060b32d255e39ad7374bc1a9c1,Luxury,Other
1335.0,98c6081b2dfbf196fcdf222afe73ce78,purchase,2023-12-11 08:00:00,2023-12-11,2023,12,Monday,8,1335,Medium,35-50,98c6081b2dfbf196fcdf222afe73ce78,Luxury,Toys
1336.0,2673616a5b3a452c5ff6fb1901d727b3,purchase,2023-12-12 08:00:00,2023-12-12,2023,12,Tuesday,8,1336,Medium,50-65,2673616a5b3a452c5ff6fb1901d727b3,Budget,Toys
1337.0,6971f7cfe374b872707b77ebfc07bfa1,view,2023-12-13 08:00:00,2023-12-13,2023,12,Wednesday,8,1337,VIP,18-25,6971f7cfe374b872707b77ebfc07bfa1,Economy,Toys
1338.0,a52dffb46908c733f25133e2e325ae9f,like,2023-12-14 08:00:00,2023-12-14,2023,12,Thursday,8,1338,VIP,35-50,a52dffb46908c733f25133e2e325ae9f,Budget,Toys
1339.0,99d3a75e0df52bc4c0848a57d13d7fd4,view,2023-12-15 08:00:00,2023-12-15,2023,12,Friday,8,1339,Medium,50-65,99d3a75e0df52bc4c0848a57d13d7fd4,Budget,Toys
1340.0,425aa71d86ffcbcdba25892758fe6110,like,2023-12-16 08:00:00,2023-12-16,2023,12,Saturday,8,1340,Medium,35-50,425aa71d86ffcbcdba25892758fe6110,Budget,Toys
1341.0,faa6ec4efa99c8aaa32eb3eacf838122,like,2023-12-17 08:00:00,2023-12-17,2023,12,Sunday,8,1341,High,35-50,faa6ec4efa99c8aaa32eb3eacf838122,Premium,Toys
1342.0,714d239536bbdbb5b4b52bb6c9dfc29f,purchase,2023-12-18 08:00:00,2023-12-18,2023,12,Monday,8,1342,Low,25-35,714d239536bbdbb5b4b52bb6c9dfc29f,Budget,Toys
1343.0,5cd2b3d3776611aa59913c04c8470f5d,view,2023-12-19 08:00:00,2023-12-19,2023,12,Tuesday,8,1343,Medium,50-65,5cd2b3d3776611aa59913c04c8470f5d,Economy,Other
1344.0,0b426a352404f34aefcc842bf746bc5a,like,2023-12-20 08:00:00,2023-12-20,2023,12,Wednesday,8,1344,Medium,65+,0b426a352404f34aefcc842bf746bc5a,Budget,Sports
1345.0,b1cb0a8f8401f925ce37e5819d22d020,purchase,2023-12-21 08:00:00,2023-12-21,2023,12,Thursday,8,1345,Low,50-65,b1cb0a8f8401f925ce37e5819d22d020,Budget,Toys
1346.0,bf8d065ad54f85869df7d527f9c14db9,purchase,2023-12-22 08:00:00,2023-12-22,2023,12,Friday,8,1346,Low,35-50,bf8d065ad54f85869df7d527f9c14db9,Budget,Other
1347.0,a98249b2bd2bb686071c4ce0e57167d2,view,2023-12-23 08:00:00,2023-12-23,2023,12,Saturday,8,1347,VIP,35-50,a98249b2bd2bb686071c4ce0e57167d2,Premium,Toys
1348.0,9f863b9d2c71a1b82f51cf30cc3e7bee,like,2023-12-24 08:00:00,2023-12-24,2023,12,Sunday,8,1348,VIP,35-50,9f863b9d2c71a1b82f51cf30cc3e7bee,Premium,Toys
1349.0,41cc8be03531a0e768d2cc790d051e6b,view,2023-12-25 08:00:00,2023-12-25,2023,12,Monday,8,1349,Medium,18-25,41cc8be03531a0e768d2cc790d051e6b,Economy,Toys
1350.0,294a38ac8d19bd86d50a9ae01b79ffa8,like,2023-12-26 08:00:00,2023-12-26,2023,12,Tuesday,8,1350,Low,18-25,294a38ac8d19bd86d50a9ae01b79ffa8,Economy,Toys
1351.0,b89938e89ba089975aa0e4c00bc99d00,like,2023-12-27 08:00:00,2023-12-27,2023,12,Wednesday,8,1351,High,25-35,b89938e89ba089975aa0e4c00bc99d00,Luxury,Toys
1352.0,d4d0d5de2e813fcb784a2347579102fa,purchase,2023-12-28 08:00:00,2023-12-28,2023,12,Thursday,8,1352,Low,25-35,d4d0d5de2e813fcb784a2347579102fa,Premium,Toys
1353.0,9c5bd7c3813f7bd700d9d993d6a2e563,view,2023-01-01 00:00:00,2023-01-01,2023,1,Sunday,0,1353,VIP,50-65,9c5bd7c3813f7bd700d9d993d6a2e563,Economy,Toys
1354.0,c82643c0d9d2ed1990dbc2bc07ef5aa5,like,2022-12-28 10:00:00,2022-12-28,2022,12,Wednesday,10,1354,VIP,35-50,c82643c0d9d2ed1990dbc2bc07ef5aa5,Economy,Other
1355.0,a3316c66f7b53f7202ccd7fcc4f42709,purchase,2022-12-29 10:00:00,2022-12-29,2022,12,Thursday,10,1355,Medium,50-65,a3316c66f7b53f7202ccd7fcc4f42709,Budget,Other
1356.0,08955731758ad2f3618784569fe9011b,purchase,2022-12-30 10:00:00,2022-12-30,2022,12,Friday,10,1356,VIP,50-65,08955731758ad2f3618784569fe9011b,Budget,Toys
